Date,BasketVol,Multiplier,Executed,Reason
2024-01-05,0.19267364982149224,1.0,True,INITIAL_ALLOCATION
2024-01-12,0.18872036859624458,1.0,False,
2024-01-19,0.18424803896502528,1.0,False,
2024-01-26,0.1625335388825424,1.0,False,
2024-02-02,0.173249212975935,1.0,True,MONTHLY_WEIGHT_RESET
2024-02-09,0.1730963433059417,1.0,False,
2024-02-16,0.17290144834047544,1.0,False,
2024-02-23,0.19689231629526613,1.0,False,
2024-03-01,0.19895889948751516,1.0,True,MONTHLY_WEIGHT_RESET
2024-03-08,0.2327148086412318,0.859421027685148,True,EXPOSURE_CHANGE
2024-03-15,0.24407489601457769,0.8194206092709131,False,
2024-03-22,0.24271722703910212,0.8240041402902963,False,
2024-03-28,0.24122129463241682,0.829114197006398,False,
2024-04-05,0.24442254548128145,0.8182551229314342,True,MONTHLY_WEIGHT_RESET
2024-04-12,0.24877522737774496,0.8039385677912225,False,
2024-04-19,0.25782360394725407,0.7757241654294628,False,
2024-04-26,0.2648925405090756,0.7550231486912999,False,
2024-05-03,0.26450778402620384,0.7561214152404178,True,MEMBERSHIP_CHANGE
2024-05-10,0.26141337039686413,0.7650718082872748,False,
2024-05-17,0.24725418144985264,0.8088841969314214,False,
2024-05-24,0.24444671536721102,0.818174217229949,False,
2024-05-31,0.2381228550298943,0.8399025787545329,False,
2024-06-07,0.20572504185347,0.9721713905031177,True,MONTHLY_WEIGHT_RESET
2024-06-14,0.2009029804819686,0.9955053903142584,False,
2024-06-21,0.20088901955280336,0.9955745736885849,False,
2024-06-28,0.21020000102211478,0.9514747812915488,False,
2024-07-05,0.2050519592103938,0.9753625411342195,True,MONTHLY_WEIGHT_RESET
2024-07-12,0.20926215510700996,0.9557389863337994,False,
2024-07-19,0.21896923710303984,0.9133703101220857,False,
2024-07-26,0.22453946436621441,0.8907120205551414,False,
2024-08-02,0.24049062157052545,0.831633261596227,True,MONTHLY_WEIGHT_RESET
2024-08-09,0.2863461639915251,0.6984553144072129,True,EXPOSURE_CHANGE
2024-08-16,0.2928477724417569,0.6829486812633244,False,
2024-08-23,0.29469841107247574,0.6786599197198034,False,
2024-08-30,0.28895111820556074,0.6921585949970935,False,
2024-09-06,0.23322468053081005,0.8575421758315115,True,MEMBERSHIP_CHANGE
2024-09-13,0.23430063754292946,0.8536041647063605,False,
2024-09-20,0.23381057889386242,0.8553932886449479,False,
2024-09-27,0.2523321009618779,0.7926062488189555,True,MEMBERSHIP_CHANGE
2024-10-04,0.24345928589559288,0.8214925927523244,True,MONTHLY_WEIGHT_RESET
2024-10-11,0.2467379830872398,0.8105764564399697,False,
2024-10-18,0.21073022471968006,0.9490807513067775,True,EXPOSURE_CHANGE
2024-10-25,0.21255997098630486,0.9409109300870478,False,
2024-11-01,0.1724284772458901,1.0,True,MONTHLY_WEIGHT_RESET
2024-11-08,0.18285844367839213,1.0,False,
2024-11-15,0.18395754014637433,1.0,False,
2024-11-22,0.1854350310414806,1.0,False,
2024-11-29,0.17448119505934337,1.0,False,
2024-12-06,0.18422211943095596,1.0,True,MEMBERSHIP_CHANGE
2024-12-13,0.18901042578303182,1.0,False,
2024-12-20,0.2041471015521767,0.9796857191669863,False,
2024-12-27,0.2086154520400468,0.9587017550435672,False,
2025-01-03,0.2061510311632716,0.9701625011111393,True,MONTHLY_WEIGHT_RESET
2025-01-10,0.22559551046885323,0.8865424652482743,False,
